codigo_ibge,municipio,uf,dia,mes,data_referencia,criterio,confianca,campo_origem,frase_origem,fonte_historico,status_consulta
3523206,Itararé,SP,28,8,28/08/1893,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de São Pedro do Itararé, pela Lei Estadual n.º 197, de 28-08-1893, desmembrado do município de Faxina.",ITARARÉ (SP). Prefeitura. Disponível em: https://itarare.sp.gov.br/historia/. Acesso em: 26 out. 2023.,ok
3523305,Itariri,SP,24,12,24/12/1948,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Itariri, pela lei estadual nº 233, de 24-12-1948, desmembrado do município de Itanhaém.",,ok
3523404,Itatiba,SP,20,2,20/02/1857,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Belém de Jundiaí pela Lei Provincial n.o 2, de 20-02-1857, desmembrado do município de Jundiaí.",Itatiba (SP). Prefeitura. 2015. Disponível em: http://www.itatiba.sp.gov.br/Sobre-Itatiba/historia.html. Acesso em: jan. 2015.,ok
3523503,Itatinga,SP,24,7,24/07/1896,elevacao_vila,alta,historico,"Elevado a categoria de vila com a denominação de São João de Itatinga, por Lei Estadual no 415, de 24 de julho de 1896, desmembrado de Avaré.",IBGE,ok
3523602,Itirapina,SP,25,3,25/03/1935,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Itirapina por Decreto no 7031, de 25 de março de 1935, desmembrado de Rio Claro.",IBGE,ok
3523701,Itirapuã,SP,24,12,24/12/1948,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Itirapuã, por Lei Estadual nº 233, de 24 de dezembro de 1948, desmembrado de Patrocínio do Sapucaí.",IBGE,ok
3523800,Itobi,SP,27,8,27/08/1887,fundacao,alta,historico,"Da data exata da fundação não se tem conhecimento, pois desconhece-se completamente não só a chegada de “Farrapeiro” - Antônio Martins Daniel - que foi quem empreitou a tiragem de dormentes das matas das fazendas já mencionadas, iniciando os trabalhos às margens dos Rios Doce e Verde, para o iniciado tráfego da Companhia Férrea Ramal de Rio Pardo, ligando Casa Branca a São José do Rio Pardo (27 de agosto de 1887), sendo a estação denominada Rio Doce O fato é que Antônio Martins Daniel - “ O Farrapeiro”, foi quem fundou a cidade, iniciada com a construção de dois ranchos.",IBGE,ok
3523909,Itu,SP,18,4,18/04/1657,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Itu, por Ordem Régia, de 18-04-1657, desmembrado da antiga Vila de Parnaíba.",Itu (SP). Prefeitura. 2014. Disponível em: http://www.itu.sp.gov.br. Acesso em: fev. 2014.,ok
3524006,Itupeva,SP,28,2,28/02/1964,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Itupeva pela Lei Estadual n.º 8.092, de 28-02-1964, sendo desmembrado do município de Jundiaí.",ITUPEVA (SP). Prefeitura. [200?].,ok
3524105,Ituverava,SP,10,3,10/03/1885,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Carmo de Franca, por Lei Provincial n.º 24, de 10-03-1885, desmembrado do município de Franca.","ITUVERAVA (SP). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 28. p. 486-487. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_28.pdf. Acesso em: 23 jul. 2024.",ok
3524204,Jaborandi,SP,24,12,24/12/1948,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Jaborandi, por Lei Estadual nº 233, de 24 de dezembro de 1948, desmembrado de Colina.",IBGE,ok
3524303,Jaboticabal,SP,5,7,05/07/1867,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município, com a denominação de Jaboticabal, pela Lei Provincial n.º 10, de 05-07-1867, sendo desmembrado do município de Araquara.",Jaboticabal (SP). Prefeitura. 2015. Disponível em: http://www.jaboticabal.sp.gov.br/2010/index.php/conteudo/listar/22/historia. Acesso em: jul. 2015.,ok
3524402,Jacareí,SP,,,,nao_identificado,sem_data,,,Jacareí (SP). Prefeitura. 2014. Disponível em: http://www.jacarei.sp.gov.br. Acesso em: jan. 2014.,ok
3524501,Jaci,SP,18,2,18/02/1959,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Jaci, pela lei estadual nº 5285, de 18-02-1959, desmembrado dos municípios de Mirassol e Neves Paulista.",,ok
3524600,Jacupiranga,SP,29,12,29/12/1927,elevacao_vila,alta,historico,"Elevado à categoria de vila com a denominação de Jacupiranga, por Lei Estadual no 253, de 29 de dezembro de 1927, desmembrado de Iguape.",IBGE,ok
3524709,Jaguariúna,SP,30,12,30/12/1953,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Jaguariuna pela Lei n.º 2.456, de 30-12-1953, sendo desmembrado do município de Mogí-Mirim.",Jaguariúna (SP). Prefeitura. 2015. Disponível em: http://www.jaguariuna.sp.gov.br/portaljag/?page_id=558. Acesso em: jan. 2016.,ok
3524808,Jales,SP,24,12,24/12/1948,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Jales, pela Lei Estadual n.º 233, de 24-12-1948, desmembrado do município de Fernandópolis.",JALES (SP). Prefeitura. [200?].,ok
3524907,Jambeiro,SP,30,3,30/03/1876,elevacao_vila,alta,historico,"Elevado à categoria de vila com a denominação de Capivari, por Lei Provincial no 56, de 30 de março de 1876, desmembrado de Caçapava.",IBGE,ok
3525003,Jandira,SP,28,2,28/02/1964,fundacao,alta,historico,"A decisão terminou corroborada por plebiscito em 28 de fevereiro de 1964, homologado pelo então governador Adhemar de Barros e esta passou a ser considerada como a data de fundação oficial do município.",Jandira (SP). Prefeitura. 2015. Disponível em: http://www.jandira.sp.gov.br/conheca-jandira/nossa-historia. Acesso em: jan. 2015.,ok
3525102,Jardinópolis,SP,27,7,27/07/1898,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Jardinópolis, pela Lei Estadual n.º 544, de 27-07-1898, desmembrado do município de Batatais.",JARDINÓPOLIS (SP). Prefeitura. Disponível em: https://www.jardinopolis.sp.gov.br/portal/servicos/1001/historia/. Acesso em: 6 out. 2023.,ok
3525201,Jarinu,SP,24,12,24/12/1948,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Jarinu, pela Lei n.º 233, de 24-12-1948, desmembrado do município de Atibaia.",JARINU (SP). Prefeitura. Disponível em: https://www.jarinu.sp.gov.br/cidade/sobre-a-cidade. Acesso em: 24 jul. 2024.,ok
3525300,Jaú,SP,15,8,15/08/1853,fundacao,alta,historico,"Um pouco mais tarde, em 15 de agosto de 1853, alguns moradores da região decidiram organizar uma comissão para tratar da fundação do povoado.",Jaú (SP). Prefeitura. 2013. Disponível em: http://www.jau.sp.gov.br. Acesso em: abr. 2013.,ok
3525409,Jeriquara,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Jeriquara, pela lei estadual nº 8092, de 28-02-1964, desmembrado do município de Franca.",,ok
3525508,Joanópolis,SP,17,8,17/08/1895,elevacao_vila,alta,historico,"Elevada à categoria de vila com a denominção de São João do Curralinho, por Lei Estadual nº 348, de 17 de agosto de 1895, desmembrado de Santo Antônio da Cachoeira (depois Piracaia).",IBGE,ok
3525607,João Ramalho,SP,18,2,18/02/1959,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de João Ramalho, pela lei estadual nº 5285, de 18-02-1959, desmembrado do município de Quatá.",,ok
3525706,José Bonifácio,SP,28,12,28/12/1926,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de José Bonifácio, pela Lei Estadual n.º 2.177, de 28-12-1926, desmembrado do município de Mirassol.",JOSÉ BONIFÁCIO (SP). Prefeitura. Disponível em: https://www.josebonifacio.sp.gov.br/portal/servicos/1002/nossa-historia/. Acesso em: 19 fev. 2021.,ok
3525805,Júlio Mesquita,SP,24,12,24/12/1948,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Julio Mesquita, pela Lei Estadual n.o 233, de 24-12-1948, desmembrado de Cafelândia.",Júlio Mesquita (SP). Prefeitura. 2013. Disponível em: http://www.juliomesquita.sp.gov.br. Acesso em: abr. 2013.,ok
3525854,Jumirim,SP,27,12,27/12/1995,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Jumirim, por lei estadual no 9330 de 27-12-1995, desmembrado de Tietê.",IBGE,ok
3525904,Jundiaí,SP,14,12,14/12/1655,fundacao,alta,historico,"Apesar das controvérsias dos historiadores, a versão mais aceita sobre a fundação do município remete à vinda de Rafael de Oliveira e Petronilha Rodrigues Antunes que, por motivações políticas, fugiram de São Paulo e refugiaram-se nos arredores, fundando a Freguesia de Nossa Senhora do Desterro, posteriormente elevada à categoria de Vila em 14 de Dezembro de 1655.",Jundiaí (SP). Prefeitura. 2014. Disponível em: http://cidade.jundiai.sp.gov.br. Acesso em: jan. 2014.,ok
3526001,Junqueirópolis,SP,13,6,13/06/1945,fundacao,alta,historico,"Oficialmente, a fundação ocorreu no dia 13 de junho de 1945, quando foi erguido um cruzeiro de madeira sob a invocação de Santo Antônio de Pádua.",Junqueirópolis (SP). Prefeitura. 2013. Disponível em: http://www.junqueiropolis.sp.gov.br. Acesso em: abr. 2013.,ok
3526100,Juquiá,SP,24,12,24/12/1948,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Jequiá, por Lei nº 233, de 24 de dezembro de 1948, desmembrado de Miracatu.",IBGE,ok
3526209,Juquitiba,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Juquitiba, por Lei no 8092, de 28 de fevereiro de 1964, desmembrado de Itapecerica.",IBGE,ok
3526308,Lagoinha,SP,25,4,25/04/1880,elevacao_vila,alta,historico,"Elevado a categoria de vila com a denominação de Lagoinha, por Lei provincial no 128, de 25 de abril de 1880, desmembrada do Município de São Luiz do paraítinga.",IBGE,ok
3526407,Laranjal Paulista,SP,8,10,08/10/1917,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Laranjal, por Lei Estadual no 1555, de 08 de outubro de 1917, desmembrado de Tietê.",IBGE,ok
3526506,Lavínia,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Lavínia, por Decreto-lei Estadual no 14334, de 30 de novembro de 1944, desmembrado de Valparaíso e Araçatuba, com Sede na Vila de Lavínia.",IBGE,ok
3526605,Lavrinhas,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Lavrinhas, pelo decreto-lei estadual no 14334, de 30-11-1944, desmembrado de Pinheiros.",IBGE,ok
3526704,Leme,SP,29,8,29/08/1895,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Leme pela Lei Estadual n.º 358, de 29-08-1895, sendo desmembrado do município de Pirassununga.",Leme (SP). Prefeitura. 2015. Disponível em: http://www.leme.sp.gov.br/conhecaleme/index.php. Acesso em: ago. 2015.,ok
3526803,Lençóis Paulista,SP,25,4,25/04/1865,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila, com a denominação de Lençóis, pela Lei Provincial n.º 90, de 25-04-1865, sendo desmembrado de Botucatu.","Lençóis Paulista (SP). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 29. p. 68-71. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_29.pdf. Acesso em: jan. 2016.",ok
3526902,Limeira,SP,8,3,08/03/1842,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Nossa Senhora das Dores de Tatuibi, pela Lei Provincial n.º 25, de 08-03-1842, desmembrado do município de Piracicaba.",Limeira (SP). Prefeitura. 2014. Disponível em: http://www.limeira.sp.gov.br. Acesso em: jan. 2014.,ok
3527009,Lindóia,SP,30,11,30/11/1938,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Lindóia, por Decreto-Lei Estadual nº 9775, de 30 de novembro de 1938, desmembrado de Serra Negra.",IBGE,ok
3527108,Lins,SP,27,12,27/12/1919,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Albuquerque Lins pela Lei Estadual n.º 1.708, de 27-12-1919, sendo desmembrado do município de Pirajuí.","Lins (SP). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 29. p. 77-82. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_29.pdf. Acesso em: jan. 2016.",ok
3527207,Lorena,SP,6,9,06/09/1788,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Lorena por Portaria de 06 de setembro de 1788, sendo desmembrado de Guaratinguetá.",Lorena (SP). Prefeitura. 2015. Disponível em: http://www.lorena.sp.gov.br/wordpress/index.php/historia-lorena/. Acesso em: ago. 2015.,ok
3527256,Lourdes,SP,30,12,30/12/1991,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Lourdes, pela lei estadual nº 7644, de 30-12-1991, desmembrado do município de Turiúba.",,ok
3527306,Louveira,SP,28,2,28/02/1964,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Louveira, pela Lei Estadual n.º 8.092, de 28-02-1964, desmembrado do município de Vinhedo.",LOUVEIRA (SP). Prefeitura. Disponível em: https://www.louveira.sp.gov.br/historico-de-louveira. Acesso em: 28 ago. 2023.,ok
3527405,Lucélia,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Lucélia, por Decreto-lei Estadual no 14334, de 30 de novembro de 1944, desmembrado de Andradina, Valparaíso, Guararapes, Martinópolis, Presidente Prudente, Presidente Bernardes, Santo Anastácio, Presidente Venceslau, constituído de 4 Distritos, Lucélia, Aguapeí do Alto, Gracianópolis e Guaraniúva.",IBGE,ok
3527504,Lucianópolis,SP,30,12,30/12/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Lucianópolis, pela lei estadual nº 2456, de 30-12-1953, desmembrado do município de Duartina.",,ok
3527603,Luís Antônio,SP,18,2,18/02/1959,elevacao_municipio,media,historico,"Elevado à categoria de Município com a denominação de Luiz Antônio, por Lei Estadual nº 5285, de 18 de fevereiro de 1959, desmembrado de São Simão, com Sede no antigo Distrito de Luiz Antônio.",IBGE,ok
3527702,Luiziânia,SP,18,2,18/02/1959,elevacao_municipio,media,historico,"Em divisão territorial datada de 1-VII-1955, o distrito de Luiziânia figura no município de Braúnas Elevado à categoria de município com a denominação de Luziânia, pela lei estadual nº 5285, de 18-02-1959, desmembrado do município de Braúna.",,ok
3527801,Lupércio,SP,30,12,30/12/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Lupércio, pela lei estadual nº 2456, de 30-12-1953, desmembrado do município de Garça.",,ok
3527900,Lutécia,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Lutécia, por Decreto-lei Estadual nº 14334, de 30 de novembro de 1944, desmembrado de Echaporã e parte de Araguaçu, com Sede na vila do mesmo nome.",IBGE,ok
3528007,Macatuba,SP,1,10,01/10/1924,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Bocaiúva, por Lei nº 1975, de 01 de outubro de 1924, desmembrado de Lençóis.",IBGE,ok
3528106,Macaubal,SP,24,12,24/12/1948,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Macaubal, por Lei Estadual nº 233, de 24 de dezembro de 1948, desmembrado de Monte Aprazível, constituído de dois Distritos: Macaubal e Monções (Ex-Paraúna).",IBGE,ok
3528205,Macedônia,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Macedônia, pela lei estadual nº 8092, de 28-02-1964, desmembrado do município de Fernandópolis.",,ok
3528304,Magda,SP,5,3,05/03/1929,fundacao,alta,historico,"A povoação foi fundada pelo Coronel João Braga, a quem coube fazer a doação do Patrimônio destinado a sua localização, em 05 de Março de 1929.",Prefeitura Municipal de Magda e Enciclopédia dos Municípios Brasileiros Volume XXIX Pg. 96 e 97 publicada em 1957 pelo IBGE.,ok
3528403,Mairinque,SP,18,2,18/02/1959,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com denominação de Marinque, pela Lei Estadual n.º 5.285, de 18-02-1959, desmembrado do município de São Roque.",MAIRINQUE (SP). Prefeitura. Disponível em: https://www.mairinque.sp.gov.br/prefeitura/a-cidade. Acesso em: 29 ago. 2023.,ok
3528502,Mairiporã,SP,27,3,27/03/1889,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com denominação de Juqueri, pela Lei n.º 76, de 27-03-1889, sendo desmembrado do município de Guarulhos.",Mairiporã (SP). Prefeitura. 2015. Disponível em: http://mairipora.sp.gov.br/conheca-nosso-cidade/. Acesso em: ago. 2015.,ok
3528601,Manduri,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Manduri, por Decreto-lei Estadual nº14334, de 30 de novembro de 1944, desmembrado de Pirajú, Santa Barbara do Rio Pardo e Óleo.",IBGE,ok
3528700,Marabá Paulista,SP,30,12,30/12/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Marabá Paulista, por Lei Estadual nº 2456, de 30 de dezembro de 1953, desmembrado de Presidente Venceslau.",SDDI - IBGE,ok
3528809,Maracaí,SP,19,12,19/12/1924,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Maracaí, por Lei Estadual nº 2000, de 19 de dezembro de 1924, desmembrado de Conceição de Monte Alegre.",IBGE,ok
3528858,Marapoama,SP,30,12,30/12/1991,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Marapoama, pela lei estadual nº 7644, de 30-12-1991, desmembrado do município de Itajobi.",IBGE,ok
3528908,Mariápolis,SP,30,12,30/12/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Mariápolis, por Lei Estadual nº 2456, de 30 de dezembro de 1953, desmembrado de Adamantina.",IBGE,ok
3529005,Marília,SP,24,12,24/12/1928,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Marília, pela Lei Estadual n.º 2.320, de 24-12-1928, desmembrado dos municípios de Cafelândia e Campos Novos.",Marília (SP). Prefeitura. 2010.,ok
3529104,Marinópolis,SP,,,,nao_identificado,sem_data,,,,ok
3529203,Martinópolis,SP,30,11,30/11/1938,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Martinópolis, pelo decreto-lei nº 9775, de 30-11-1938, desmembrado de Regente Feijó.",IBGE,ok
3529302,Matão,SP,13,11,13/11/1892,fundacao,alta,historico,"Em vista da salubridade do local e objetivando dar mais conforto aos seus moradores, nasceu a idéia da fundação de uma vila, tanto assim, que em 13-11-1892 houve uma reunião para tal fim, da qual foi lavrada uma ata.","Matão (SP). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 29. p. 120-124. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_29.pdf. Acesso em: jan. 2016.",ok
3529401,Mauá,SP,30,11,30/11/1953,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Mauá, pela Lei Estadual n.º 2.456, de 30-11-1953, desmembrado do município de Santo André.",Mauá (SP). Prefeitura. 2014. Disponível em: http://www.maua.sp.gov.br. Acesso em: jan. 2014.,ok
3529500,Mendonça,SP,18,2,18/02/1959,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Mendonça, por Lei Estadual nº 5285, de 18 de fevereiro de 1959, desmembrado de Nova Aliança, com Sede no Distrito de Mendonça.",IBGE,ok
3529609,Meridiano,SP,19,3,19/03/1940,fundacao,alta,historico,"Meridiano São Paulo - SP Histórico Fundada em 19 de março de 1940 por João Pereira e Ernesto Cavalin, que inicialmente adquiriram terras no núcleo dos atuais córregos São João, Maravilhas, Das Pedras e Marinheiro.",,ok
3529658,Mesópolis,SP,30,12,30/12/1991,elevacao_municipio,media,historico,"Em 30/12/1991, Mesópolis foi elevada à categoria de município através da Lei nº 7.664.",Arquivos Municipais,ok
3529708,Miguelópolis,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Miguelópolis, por Decreto-lei Estadual nº 14334, de 30 de novembro de 1944, desmembrado de Ituverava, com Sede na vila do mesmo nome, Miguelópolis.",IBGE,ok
3529807,Mineiros do Tietê,SP,29,8,29/08/1899,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Mineiros, pela Lei Estadual n.º 581, de 29-08-1899, desmembrado de Dois Córregos.",MINEIROS DO TIETÊ (SP). Prefeitura. Disponível em: http://www.mineirosdotiete.sp.gov.br/paginas/portal/paginaInterna?id=1. Acesso em: 25 nov. 2021.,ok
3529906,Miracatu,SP,30,11,30/11/1938,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Prainha, por Decreto-lei Estadual nº 9775, de 30 de novembro de 1938, desmembrado de Iguape.",IBGE,ok
3530003,Mira Estrela,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Mira Estrela, pela lei estadual nº 8092, de 28-02-1964, desmembrado do município de Cardoso.",,ok
3530102,Mirandópolis,SP,,,,nao_identificado,sem_data,,,IBGE,ok
3530201,Mirante do Paranapanema,SP,30,12,30/12/1953,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Mirante do Paranapanema, por Lei Estadual nº 2456, de 30 de dezembro de 1953, desmembrado de Santo Anastácio e Presidente Venceslau.",IBGE,ok
3530300,Mirassol,SP,8,9,08/09/1910,fundacao,alta,historico,"Na junção de suas propriedades, ergueram no dia 8 de setembro de 1910, o cruzeiro, marco perpétuo da fundação de São Pedro da Mata Una (atual Mirassol).","Mirassol (SP). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1957. v. 29. p. 138-141. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_29.pdf. Acesso em: jan. 2016.",ok
3530409,Mirassolândia,SP,18,2,18/02/1959,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Mirassolândia, pela lei estadual nº 5285, de 18-02-1959, desmembrado dos municípios de Mirassol e Bálsamo.",,ok
3530508,Mococa,SP,24,3,24/03/1871,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de São Sebastião da Boa Vista por Lei Provincial n.º 29, de 24-03-1871, sendo desmembrado de Casa Branca.",Mococa (SP). Prefeitura. 2015. Disponível em: http://portal.mococa.sp.gov.br/cidade/informacoes/?codigoInformacao=4. Acesso em: ago. 2015.,ok
3530607,Mogi das Cruzes,SP,17,8,17/08/1611,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Santana de Mogi das Cruzes, por Provisão de 17-08-1611 ou 03-09-1611.",Mogi das Cruzes (SP). Prefeitura. 2013. Disponível em: http://www.mogidascruzes.sp.gov.br. Acesso em: set. 2013.,ok
3530706,Mogi Guaçu,SP,7,1,07/01/1881,instalacao,baixa,formacao_administrativa,Instalado em 07-01-1881.,Mogi Guaçu (SP). Prefeitura. 2014. Disponível em: http://www.mogiguacu.sp.gov.br. Acesso em: mar. 2014.,ok
3530805,Mogi Mirim,SP,11,10,11/10/1769,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Mogi-Mirim, por Ordem Régia de 11-10-1769, desmembrado da antiga vela de Jundiaí.",Mogi Mirim (SP). Prefeitura. 2013. Disponível em: http://www.mogimirim.sp.gov.br. Acesso em: set. 2013.,ok
3530904,Mombuca,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Mombuca, pela lei estadual nº 8092, de 28-02-1964, desmembrado do município de Capivari.",,ok
3531001,Monções,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Monções, por Lei Estadual nº 8092, de 28 de fevereiro de 1964, desmembrado de Macaubal.",IBGE,ok
3531100,Mongaguá,SP,18,2,18/02/1959,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Mongaguá pela Lei Estadual n.º 5.285, de 18-02-1959, sendo desmembrado do município de Itanhaém.",Mongaguá (SP). Prefeitura. 2015. Disponível em: http://mongagua.sp.gov.br/conheca-mongagua-2/. Acesso em: jan. 2016.,ok
3531209,Monte Alegre do Sul,SP,24,12,24/12/1948,elevacao_municipio,media,historico,"Em 24 de dezembro de 1948, através da Lei Estadual nº 233, o distrito foi elevado à categoria de município com o nome de Monte Alegre do Sul, desmembrado de Amparo.",Monte Alegre do Sul (SP). Prefeitura. 2017. Disponível em: http://www.montealegredosul.sp.gov.br/acidade.php. Acesso em: maio 2017.,ok
3531308,Monte Alto,SP,31,8,31/08/1895,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Monte Alto, pela Lei Estadual n.º 363, de 31-08-1895, desmembrado do município de Jaboticabal.",MONTE ALTO (SP). Prefeitura. [200?].,ok
3531407,Monte Aprazível,SP,23,12,23/12/1924,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Monte Aprazível, por Lei Estadual nº 2008, de 23 de dezembro de 1924, desmembrado de Rio Preto.",IBGE,ok
3531506,Monte Azul Paulista,SP,22,12,22/12/1914,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Monte Azul, por Lei Estadual no 1443, de 22 de dezembro de 1914, desmembrado de Bebedouro.",IBGE,ok
3531605,Monte Castelo,SP,30,12,30/12/1953,elevacao_municipio,media,historico,"Com a fertilidade de seu solo onde as culturas de cereais davam certa solidez econômica fomentando rápido progresso, o distrito de Monte Castelo foi elevado à categoria de município, na comarca de Tupi Paulista com território desmembrado do respectivo distrito, pela Lei nº 2456 de 30 de dezembro de 1953 e instalado em 1º de janeiro de 1954.",Agência do IBGE em Dracena.,ok
3531704,Monteiro Lobato,SP,26,4,26/04/1880,elevacao_vila,alta,historico,"Elevado à categoria de vila com a denominação de Buqira, por Lei Provincial no 149, de 26 de abril de 1880, desmembrado de São José dos Campos.",IBGE,ok
3531803,Monte Mor,SP,30,11,30/11/1944,elevacao_municipio,media,formacao_administrativa,"O Decreto-lei Estadual n.º 14.334, de 30-11-1944, desmembra do município de Monte-Mor o distrito de Elias Fausto, elevado à categoria de município.",MONTE MOR (SP). Prefeitura. Disponível em: https://www.montemor.sp.gov.br/site/monte-mor/historia-de-monte-mor/. Acesso em: 11 fev. 2020.,ok
3531902,Morro Agudo,SP,31,8,31/08/1934,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Morro Agudo, por Decreto-Lei Estadual no 6638, de 31 de agosto de 1934, desmembrado de Orlândia.",IBGE,ok
3532009,Morungaba,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Morungaba, por Lei Estadual nº 8092, de 28 de fevereiro de 1964, desmembrado de Itatiba.",IBGE,ok
3532058,Motuca,SP,9,1,09/01/1990,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Motuca, por lei estadual no 6645, de 09-01-1990, desmembrado de Araraquara.",IBGE,ok
3532108,Murutinga do Sul,SP,30,12,30/12/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Murutinga do Sul, pela lei estadual nº 2456, de 30-12-1953, desmembrado do município de Andradina.",,ok
3532157,Nantes,SP,27,12,27/12/1995,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nantes, por lei estadual nº 9330, de 27-12-1995, desmembrado do município de Iepê.",,ok
